ID,ANIMAL NAME,PHOTO,PROFILE,PHOTO LOCATION,ORIGINAL ID BY,SEX,TAGGED,PIT TAG,DNA,SAMPLE .,CU SAMPLE,DNA PLATE,WELL,NOTES,AGE,GENERAL LOCATION,DATE TAGGED,DATE DNA TAKEN,TAG 30/09,GENOTYPED,GENOTYPED SAMPLE NO,EXTACTED?,DATE EXTRACTED,DATE GENOTYPED,TAIL,BLOOD,SKIN,FAECES
191,Luci,TRUE,R,2,UQ,F,TRUE,3178530,TRUE,22,AA60069/70,1,F4,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
193,Luke,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
194,Lumpy,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
196,Mabel,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
197,Madonna,TRUE,R,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
198,Maggie,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
199,Magnum,TRUE,L & R,2,UQ,M,TRUE,2298321,TRUE,92,,2,A8,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
200,Maple,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
201,Marcos,TRUE,L & R,1,UQ,M,TRUE,3179098,TRUE,41,AA60307/308,1,F6,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
202,Mario,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
204,Mars,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
205,Mason,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
206,Master,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
209,Meaty,TRUE,L & R,1,UQ,M,TRUE,3179565,TRUE,54 & 361,AA60333/334,1,B8-C8,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
210,Melon,TRUE,L & R,1,UQ,F,TRUE,3175156,TRUE,32,AA60089/90,1,G5,Previously recorded as U,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
211,Melvin,TRUE,R,1,UQ,M,TRUE,3170805,TRUE,48,AA60321/322,1,D12,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
212,Merle,TRUE,R,1,UQ,F,TRUE,3184431,TRUE,43,AA60311/312,1,H6,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
213,Mickey,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
214,Midge,TRUE,R,2,UQ,M,TRUE,2298358,TRUE,89,,2,F7,Broken tail in several places.,Juvenile,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
215,Miley,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
216,Millie,TRUE,L & R,2,UQ,F,TRUE,3179276,TRUE,20,AA60065/66,1,D4,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
217,Missy,TRUE,L & R,2,UQ,F,TRUE,3176568,TRUE,13,AA60051/52,1,F3,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
218,Mitch,TRUE,R,2,UQ,M,TRUE,2298376,TRUE,124,,2,H11,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
219,Mojo,TRUE,R,2,UQ,M,FALSE,2293980,TRUE,152,,,,"GET BLOOD DNA!! He had DNA #195, belonging to Arnold. His DNA (attributed previously to Martin) is from saliva.",Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
220,Molly,TRUE,L & R,2,UQ,F,TRUE,3181514,TRUE,21,AA60067/68,1,E4,Blood taken on 28/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
222,Muffin,TRUE,L & R,2,UQ,F,TRUE,2298398,TRUE,108 & 321,,2,A10,The second DNA was blood taken on the 7/4/15,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
223,Mustard,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
224,Mutt,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
225,Neon,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
226,Nepoleon,TRUE,L,1,UQ,M,TRUE,,FALSE,,,,,,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
229,Nifty,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
232,Noah,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
233,Noodle,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
234,Oatsy,TRUE,L & R,2,UQ,M,TRUE,2298322,TRUE,133,,3,E1,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
235,Oggy,TRUE,L & R,1,UQ,U,FALSE,,FALSE,,,,,,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
236,Olivia,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
237,Ollie,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
238,Omega,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
239,Opal,FALSE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
241,Oreo,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
242,Oscar,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
243,Otto,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
244,Oyster,TRUE,R,2,UQ,M,TRUE,2298337,TRUE,100,,2,A9,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
246,Pacman,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
247,Pancake,TRUE,L & R,2,UQ,F,TRUE,2298344,TRUE,109 & 363,,2,B10,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
249,Patches,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
250,Paul,TRUE,L & R,2,UQ,M,TRUE,2298349,TRUE,107,,2,H9,missing digits on L arm and R leg,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
252,Peacan,TRUE,L & R,2,UQ,F,TRUE,2293227,TRUE,168,,,,Faeces taken on 27/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,TRUE
253,Peaches,TRUE,L & R,1,UQ,F,TRUE,3173601,TRUE,29,AA60083/84,1,D5,Two pit tags recorded for this animal. Parasite leech in mouth.,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
254,Peanut,TRUE,L & R,2,UQ,M,TRUE,2298359,TRUE,85,,2,B7,Now has a injured mouth,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
255,Pebbles,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
257,Pepe,TRUE,,,,M,TRUE,,TRUE,44,AA60313/314,1,A7,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
258,Pepper,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
259,Pesky,TRUE,,,,M,TRUE,3183520,TRUE,76,AA60377/378,1,H10,No photo - This animal could be Robbo; check against pit tag 2298392,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
260,Peterpan,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
261,Petey,TRUE,R,1,UQ,M,TRUE,3193707,TRUE,33,AA60091/92,1,H5,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
264,Pingpong,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
265,Pinky,TRUE,R,1,UQ,F,TRUE,2298775,TRUE,35 & 265,AA60095/94,1,A6,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
266,Pip,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
267,Pippa,TRUE,L & R,2,UQ,F,TRUE,3196412,TRUE,82,AA60389/390,1,F11,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
268,Pixie,TRUE,L & R,2,UQ,F,TRUE,2298393,TRUE,90 & 325,,2,G7,Blood taken on 29/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
271,Porridge,TRUE,L & R,2,UQ,M,TRUE,880106687,TRUE,566,,3,B1,,Adult,SPEC,,7/03/2017,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
272,Prince,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
273,Princess,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
275,Pruney,TRUE,L & R,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
276,Puck,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
277,Puddles,TRUE,R,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
278,Puffdaddy,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
279,Puppet,TRUE,L & R,2,UQ,M,TRUE,880098269,TRUE,142,,,,Old pit tag: 2298305,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
280,Quad,TRUE,L & R,2,UQ,M,TRUE,2298356,TRUE,128,,2,D12,Blood taken on 27/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
281,Quibble,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
282,Quick,TRUE,L & R,2,UQ,M,TRUE,2293998,TRUE,535B & 151 & 373,,,,,Adult,SPEC,28/11/2015,28/11/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
283,Quinn,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
285,Regis,TRUE,L & R,2,UQ,M,TRUE,2293231,TRUE,231,,,,,Adult,SPEC,18/03/2013,18/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
287,Rider,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
288,Ridge,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
289,Rio,TRUE,R,1,UQ,M,TRUE,3193268,TRUE,40,AA60305/306,1,A12,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
290,Roasty,TRUE,L & R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
291,Robbo,TRUE,R,2,UQ,M,TRUE,2298392,TRUE,127,,2,C12,This animal could be Pesky; check against pit tag 3183520,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
292,Rogue,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
293,Rolley,TRUE,L & R,2,UQ,F,TRUE,2298354,TRUE,135,,3,G1,Sex previously recorded as U.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
295,Rosie,TRUE,L & R,1,UQ,F,TRUE,3172270,TRUE,28,AA60081/82,1,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
296,Roxy,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
298,Russel,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
299,Sage,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
300,Sally,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
302,Sam,TRUE,R,1,UQ,M,TRUE,3174321,TRUE,31,AA60087/88,1,F5,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
303,Sandy,TRUE,L & R,2,UQ,F,TRUE,3185115,TRUE,75,AA60375/376,1,G10,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
304,Sassy,TRUE,L,2,UQ,F,TRUE,3189427,TRUE,9,AA60043/44,1,B3,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
306,Sawyer,TRUE,R,2,UQ,M,TRUE,3183327,TRUE,81,AA60387/388,1,E11,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
307,Scone,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
308,Scooter,TRUE,L & R,2,UQ,M,TRUE,3172458,TRUE,38,AA60301/302,1,E6,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
309,Scout,TRUE,L & R,2,UQ,M,TRUE,3172992,TRUE,79,AA60383/384,1,C11,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
310,Seb,TRUE,L & R,2,UQ,M,TRUE,3179038,TRUE,78,AA60381/382,1,B11,Head bobbing,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
311,Shady,TRUE,R,1,UQ,U,TRUE,3192333,TRUE,67,AA60359/360,1,G9,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
312,Shelley,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
313,Shilo,FALSE,R,2,UQ,F,TRUE,3173616,TRUE,65,AA60355/356,1,D9-E9-B12,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
314,Scarface,TRUE,L & R,1,UQ,M,TRUE,2293281,TRUE,155 and 240,,,,,Adult,BBABS,4/10/2013,4/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
315,Sir,TRUE,L & R,1,UQ,M,TRUE,3177746,TRUE,47,AA60319/320,1,D7,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
316,Sissy,TRUE,L,2,UQ,F,TRUE,3175881,TRUE,8,AA60041/42,1,E12,Not enough sample left to genotype,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
317,Sixer,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
318,Skywalker,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
320,Sophie,TRUE,L & R,2,UQ,F,TRUE,3184259,TRUE,19,AA60063/64,1,C4,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
321,Sourface,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
322,Soxy,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
323,Spade,TRUE,R,1,UQ,U,TRUE,3172860,TRUE,68,AA60361/362,1,H9,Not enough sample left to genotype,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
324,Spanner,TRUE,R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
325,Spoon,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
326,Squid,TRUE,R,2,UQ,M,FALSE,,TRUE,86,,2,C7,Duplicate record - Please record all sighting under Jumper.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
327,Squirt,FALSE,R,2,UQ,M,TRUE,3172093,TRUE,83,AA60391/392,1,G11,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
328,Steg,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
329,Stinky,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
331,Syrup,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
332,Taco,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
333,Tadpole,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
334,Taffy,TRUE,L & R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
336,Tatum,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
337,Tawney,TRUE,L & R,2,UQ,M,TRUE,2298301,TRUE,104,,2,E9,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
338,Taylor,TRUE,L & R,1,UQ,F,TRUE,2293228,TRUE,202,,,,,Adult,RAINFST,11/03/2013,11/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
339,Teabag,TRUE,L & R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
341,Telly,TRUE,R,2,UQ,M,TRUE,3185754,TRUE,56,AA60337/338,1,E8,Not enough sample left to genotype,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
342,Termite,TRUE,L,2,UQ,M,TRUE,2298386,TRUE,93,,2,B8,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
343,Thelma,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
344,Thicket,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
345,Thorn,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
346,Thyme,TRUE,L & R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
348,Tigger,TRUE,R,2,UQ,M,TRUE,3191023,TRUE,6,AA60037/38,1,H2,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
349,Tilly,TRUE,L & R,1,UQ,F,TRUE,3179269,TRUE,52,AA60329/330,1,H7,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
350,Tim,TRUE,L & R,2,UQ,M,TRUE,2293254,TRUE,2 & 214 & 419,AA60030/32,1,E2,3178428 old pit tag,Adult,BROMS,,29/11/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
351,Tinkerbelle,TRUE,R,1,UQ,F,TRUE,2298353,TRUE,97,,2,F8,,Adult,ARID,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
352,Tipper,TRUE,L & R,2,UQ,F,TRUE,3180529,TRUE,26,AA60077/78,1,B5,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
354,Tod,TRUE,R,1,UQ,M,TRUE,3179232,TRUE,36,AA60097/99,1,C6,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
355,Toffy,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
356,Tommy,TRUE,R,2,UQ,M,TRUE,3189420,TRUE,57,AA60339/340,1,F8,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
357,Tony,TRUE,L & R,2,UQ,M,TRUE,2298330,TRUE,110,,2,C10,,Juvenile,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
358,Tootsie,TRUE,L & R,1,UQ,F,TRUE,2298709,TRUE,269,,,,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
360,Tricky,TRUE,L & R,1,UQ,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
361,Trixie,TRUE,L & R,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
362,Trumpet,TRUE,L & R,2,UQ,M,TRUE,2293238,TRUE,4 RSP 319,AA60033/34,1,F2,"Had pit tag on left leg instead of right Has 2 pit tags (3170014 , UQ 207)",Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
364,Twinky,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
365,Twitch,TRUE,R,1,UQ,M,TRUE,2298389,TRUE,96,,2,E8,,Juvenile,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
366,Ubu,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
367,Uma,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
369,Vanilla,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
373,Venus,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
374,Vera,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
375,Vicky,TRUE,R,2,UQ,F,TRUE,3179231,TRUE,25,AA60075/76,1,A5,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
376,Victor,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
377,Violet,TRUE,L & R,2,UQ,F,TRUE,880106607,TRUE,205,,,,Was caught in 29/11/16 and gave new tag num. Old was 2293267,Adult,SPEC,11/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
